employee_id,in_degree_weighted,out_degree_weighted,betweenness,eigenvector,pagerank,clustering_coeff,in_degree_weighted_norm,out_degree_weighted_norm,betweenness_norm,eigenvector_norm,pagerank_norm,influence_score,full_name,department,job_level_name,network_role
EMP00019,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,dr. Ratih Nababan,Engineering,Senior Staff,Information Broker
EMP00020,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Betania Gunawan, S.H.",Engineering,Specialist,Information Broker
EMP00438,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Ika Nainggolan,Sales,Staff,Information Broker
EMP00945,3,6,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.25,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Halim Wibowo,Research,Senior Staff,Central Connector
EMP00051,3,3,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Tedi Utami,Engineering,Staff,Information Broker
EMP00439,3,3,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Warta Hasanah,Sales,Staff,Information Broker
EMP00040,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,drg. Bakijan Hardiansyah,Engineering,Senior Staff,Information Broker
EMP00422,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Marsudi Haryanto,Sales,Senior Staff,Information Broker
EMP00423,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Ridwan Hariyah, S.Pd",Sales,Senior Staff,Information Broker
EMP00060,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Puti Chelsea Laksita,Engineering,Senior Staff,Information Broker
EMP00405,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Diah Iswahyudi, S.Pd",Sales,Senior Staff,Information Broker
EMP00914,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Ir. Tantri Agustina,IT Infrastructure,Staff,Information Broker
EMP00426,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Nilam Latupono,Sales,Specialist,Information Broker
EMP00418,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,drg. Yuni Uyainah,Sales,Staff,Information Broker
EMP00073,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Dartono Hidayat,Engineering,Specialist,Information Broker
EMP00900,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Jatmiko Pranowo,IT Infrastructure,Senior Staff,Information Broker
EMP00923,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Yusuf Halim, M.TI.",IT Infrastructure,Lead,Information Broker
EMP00054,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Vanesa Marpaung,Engineering,Senior Staff,Information Broker
EMP00055,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,KH. Virman Nuraini,Engineering,Senior Staff,Information Broker
EMP00062,3,3,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Maryanto Kusmawati,Engineering,Senior Staff,Information Broker
EMP00353,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Jindra Maryadi, M.M.",Sales,Specialist,Information Broker
EMP00342,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Puspa Budiman,Sales,Senior Staff,Information Broker
EMP00603,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Harto Mardhiyah,Operations,Staff,Information Broker
EMP00609,3,3,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Yance Mandala, M.Kom.",Operations,Staff,Information Broker
EMP00128,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Empluk Suryono,Engineering,Staff,Information Broker
EMP00834,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Pia Halimah, M.Pd",Customer Success,Specialist,Information Broker
EMP00868,3,3,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Vanesa Kusumo, S.Gz",IT Infrastructure,Staff,Information Broker
EMP00828,3,6,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.25,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Halim Mardhiyah,Customer Success,Specialist,Central Connector
EMP00132,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Cut Cornelia Usada, S.Farm",Engineering,Senior Staff,Information Broker
EMP00628,3,3,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Makara Wibisono,Operations,Staff,Information Broker
EMP00325,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Jarwadi Tampubolon,Marketing,Senior Staff,Information Broker
EMP00642,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Ir. Dadap Suwarno, S.I.Kom",Operations,Staff,Information Broker
EMP00594,3,6,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.25,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Rendy Pangestu,Operations,Staff,Central Connector
EMP00365,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Najam Megantara,Sales,Lead,Information Broker
EMP00359,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Galiono Kusmawati,Sales,Staff,Information Broker
EMP00619,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Drs. Anita Usamah,Operations,Staff,Information Broker
EMP00105,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Legawa Hidayat,Engineering,Specialist,Information Broker
EMP00374,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Pangeran Iswahyudi,Sales,Specialist,Information Broker
EMP00870,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Danang Hidayat,IT Infrastructure,Senior Staff,Information Broker
EMP00085,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"R. Drajat Nababan, S.Kom",Engineering,Staff,Information Broker
EMP00657,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"Kamila Susanti, S.Farm",Operations,Senior Staff,Information Broker
EMP00384,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Jamal Padmasari,Sales,Senior Staff,Information Broker
EMP00880,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,Dinda Wijayanti,IT Infrastructure,Senior Staff,Information Broker
EMP00891,3,0,0.0,2.3821034706133826e-26,0.0009716575375273322,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.06796415040288604,0.0431,"drg. Vinsen Hakim, M.Pd",IT Infrastructure,Senior Staff,Information Broker
EMP00938,3,3,5.035196020181066e-06,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.011964584828906439,6.656892015581328e-26,0.052346437576479214,0.0428,Dadi Safitri,Research,Staff,Information Broker
EMP00363,3,3,5.01002004008016e-06,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.011904761904761904,6.656892015581328e-26,0.052346437576479214,0.0427,Drs. Gamblang Januar,Sales,Staff,Information Broker
EMP00666,3,3,5.01002004008016e-06,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.011904761904761904,6.656892015581328e-26,0.052346437576479214,0.0427,Cut Rahmi Mangunsong,Operations,Specialist,Information Broker
EMP00965,3,3,5.01002004008016e-06,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.011904761904761904,6.656892015581328e-26,0.052346437576479214,0.0427,Rahmi Susanti,Research,Staff,Information Broker
EMP00804,3,0,0.0,8.700946361082565e-25,0.0009382861055733595,0.0,0.13043478260869565,0.0,0.0,2.4315173993754957e-24,0.06562993188156296,0.0425,"Kemal Pradipta, M.Pd",Customer Success,Staff,Information Broker
EMP00268,3,0,0.0,8.700946361082565e-25,0.0009382861055733595,0.0,0.13043478260869565,0.0,0.0,2.4315173993754957e-24,0.06562993188156296,0.0425,Salimah Prastuti,Marketing,Staff,Information Broker
EMP00507,3,0,0.0,3.528960626062447e-13,0.0009357448772199682,0.0,0.13043478260869565,0.0,0.0,9.861834342941833e-13,0.065452181574127,0.0425,Perkasa Mulyani,Finance,Senior Staff,Information Broker
EMP00632,3,3,0.0,8.700946361082565e-25,0.0009382861055733595,0.0,0.13043478260869565,0.125,0.0,2.4315173993754957e-24,0.06562993188156296,0.0425,"Bala Prastuti, S.Psi",Operations,Staff,Information Broker
EMP00894,3,0,0.0,3.528960625859341e-13,0.0009136324315253508,0.0,0.13043478260869565,0.0,0.0,9.861834342374245e-13,0.06390549096872183,0.0421,Farhunnisa Sitompul,IT Infrastructure,Senior Staff,Information Broker
EMP00866,3,6,0.0,3.528960625859341e-13,0.0009136324315253508,0.0,0.13043478260869565,0.25,0.0,9.861834342374245e-13,0.06390549096872183,0.0421,Jagaraga Situmorang,IT Infrastructure,Specialist,Central Connector
EMP00867,3,6,0.0,3.528960625859341e-13,0.0009136324315253508,0.0,0.13043478260869565,0.25,0.0,9.861834342374245e-13,0.06390549096872183,0.0421,Enteng Nainggolan,IT Infrastructure,Senior Staff,Central Connector
EMP00875,3,6,0.0,3.528960625859341e-13,0.0009136324315253508,0.0,0.13043478260869565,0.25,0.0,9.861834342374245e-13,0.06390549096872183,0.0421,Sutan Perkasa Hakim,IT Infrastructure,Staff,Central Connector
EMP00865,3,0,0.0,3.528960625859341e-13,0.0009136324315253508,0.0,0.13043478260869565,0.0,0.0,9.861834342374245e-13,0.06390549096872183,0.0421,Yuni Pradana,IT Infrastructure,Staff,Information Broker
EMP00896,3,6,0.0,3.528960625859341e-13,0.0009136324315253508,0.0,0.13043478260869565,0.25,0.0,9.861834342374245e-13,0.06390549096872183,0.0421,Kawaca Nainggolan,IT Infrastructure,Staff,Central Connector
EMP00245,3,0,0.0,6.699984335348135e-20,0.0009015043204292181,0.0,0.13043478260869565,0.0,0.0,1.8723398364813415e-19,0.06305717071718744,0.0419,"Hj. Rahayu Lazuardi, M.Farm",Product,Senior Staff,Information Broker
EMP00203,3,0,0.0,5.036575391098785e-11,0.0008945446479513544,0.0,0.13043478260869565,0.0,0.0,1.4074929540422354e-10,0.06257036522371691,0.0417,Empluk Sitorus,Product,Specialist,Information Broker
EMP00996,3,3,0.0,4.5195011621834665e-20,0.0008917732888328101,0.5,0.13043478260869565,0.125,0.0,1.2629943061710356e-19,0.06237651804950318,0.0417,R.A. Michelle Kurniawan,Research,Lead,Information Broker
EMP00859,3,0,0.0,2.710457627957406e-23,0.0008876679238163075,0.0,0.13043478260869565,0.0,0.0,7.574492025518565e-23,0.062089361685594986,0.0416,Martani Tampubolon,Customer Success,Senior Staff,Information Broker
EMP00921,3,3,0.0,1.1521858365756308e-24,0.0008568965119017107,0.0,0.13043478260869565,0.125,0.0,3.2198335591153897e-24,0.05993700575081278,0.0411,Cahyono Palastri,IT Infrastructure,Lead,Information Broker
EMP00680,3,6,0.0,8.700946361082565e-25,0.0008433315796231027,0.16666666666666666,0.13043478260869565,0.25,0.0,2.4315173993754957e-24,0.05898818472902109,0.0408,"dr. Salwa Situmorang, S.Pt",Operations,Staff,Central Connector
EMP00978,3,0,0.0,8.700946361082565e-25,0.0008433315796231027,0.0,0.13043478260869565,0.0,0.0,2.4315173993754957e-24,0.05898818472902109,0.0408,Karen Saputra,Research,Staff,Information Broker
EMP00836,3,12,0.0,8.700946361082565e-25,0.0008433315796231027,0.0,0.13043478260869565,0.5,0.0,2.4315173993754957e-24,0.05898818472902109,0.0408,"Perkasa Riyanti, S.Pt",Customer Success,Senior Staff,Central Connector
EMP00979,3,3,0.0,8.700946361082565e-25,0.0008433315796231027,0.0,0.13043478260869565,0.125,0.0,2.4315173993754957e-24,0.05898818472902109,0.0408,Cahyadi Irawan,Research,Staff,Information Broker
EMP00881,3,0,0.0,1.1521858365756308e-24,0.0008243406744330513,0.0,0.13043478260869565,0.0,0.0,3.2198335591153897e-24,0.05765983529851272,0.0405,Sutan Hendri Salahudin,IT Infrastructure,Staff,Information Broker
EMP00742,3,10,0.0,2.840508343537271e-12,0.000812135833678142,0.09172020135818408,0.13043478260869565,0.4166666666666667,0.0,7.937924420813012e-12,0.056806148067494254,0.0403,drg. Prakosa Pudjiastuti,Data & Analytics,Senior Staff,Central Connector
EMP00508,3,0,0.0,8.700946361082565e-25,0.0008005562603216928,0.0,0.13043478260869565,0.0,0.0,2.4315173993754957e-24,0.05599619617106611,0.0401,Gangsar Astuti,Finance,Specialist,Information Broker
EMP00269,3,0,0.0,8.700946361082565e-25,0.0008005562603216928,0.0,0.13043478260869565,0.0,0.0,2.4315173993754957e-24,0.05599619617106611,0.0401,Nabila Puspasari,Marketing,Senior Staff,Information Broker
EMP00312,3,0,0.0,8.700946361082565e-25,0.0008005562603216928,0.0,0.13043478260869565,0.0,0.0,2.4315173993754957e-24,0.05599619617106611,0.0401,"T. Legawa Purnawati, S.Pd",Marketing,Staff,Information Broker
EMP00810,3,0,0.0,6.574718916868589e-20,0.0007877770332586254,0.0,0.13043478260869565,0.0,0.0,1.837333869091931e-19,0.055102332565214636,0.0399,Puti Juli Suryono,Customer Success,Senior Staff,Information Broker
EMP00851,3,6,0.0,2.11806610697592e-23,0.0007720788158337676,0.0,0.13043478260869565,0.25,0.0,5.919028090064786e-23,0.054004295480219316,0.0396,Indra Situmorang,Customer Success,Staff,Central Connector
EMP00847,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Kurnia Hariyah,Customer Success,Senior Staff,Information Broker
EMP00639,3,6,0.0,2.3821034706133826e-26,0.0007483770536728456,0.16666666666666666,0.13043478260869565,0.25,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"Sutan Timbul Gunarto, S.Psi",Operations,Staff,Central Connector
EMP00782,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,KH. Najam Saefullah,Customer Success,Staff,Information Broker
EMP00611,3,3,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Ajiman Rajasa,Operations,Senior Staff,Information Broker
EMP00643,3,3,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"Cut Zelaya Yolanda, S.Psi",Operations,Senior Staff,Information Broker
EMP00097,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"Uchita Puspita, M.Kom.",Engineering,Staff,Information Broker
EMP00242,3,12,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.5,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"Faizah Hutagalung, M.Farm",Product,Specialist,Central Connector
EMP00276,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"Novi Saefullah, M.Farm",Marketing,Staff,Information Broker
EMP00498,3,3,0.0,2.3821034706133826e-26,0.0007483770536728456,0.5,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Harimurti Andriani,Finance,Specialist,Information Broker
EMP00483,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Tgk. Kamila Jailani,Sales,Specialist,Information Broker
EMP00971,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Prasetyo Safitri,Research,Senior Staff,Information Broker
EMP00962,3,3,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"H. Nyoman Hutapea, M.TI.",Research,Manager,Information Broker
EMP00975,3,3,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Okta Wibisono,Research,Senior Staff,Information Broker
EMP00478,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"Ulya Wahyudin, S.E.I",Sales,Senior Staff,Information Broker
EMP00263,3,3,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"Laila Lestari, M.Pd",Marketing,Senior Staff,Information Broker
EMP00279,3,3,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.125,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Gada Budiman,Marketing,Staff,Information Broker
EMP00282,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Tami Mahendra,Marketing,Staff,Information Broker
EMP00278,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,"R.A. Ida Pradana, S.I.Kom",Marketing,Specialist,Information Broker
EMP00265,3,4,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.16666666666666666,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Widya Budiyanto,Marketing,Specialist,Information Broker
EMP00811,3,0,0.0,2.3821034706133826e-26,0.0007483770536728456,0.0,0.13043478260869565,0.0,0.0,6.656892015581328e-26,0.052346437576479214,0.0392,Syahrini Palastri,Customer Success,Staff,Information Broker
