employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,duration_months,event_observed,low_engagement,below_median_salary,senior
EMP00906,"T. Harjasa Hastuti, M.Pd",IT Infrastructure,4,Lead,2022-11-08,2.15,22222034,L,26,S2,,3.3,True,25.8,1,0,0,0
EMP00907,"Gatot Samosir, S.T.",IT Infrastructure,3,Specialist,2019-03-10,5.81,19403346,P,26,S2,EMP00925,2.9,False,69.7,0,1,0,0
EMP00908,Oliva Mandasari,IT Infrastructure,1,Staff,2023-04-27,1.68,17064661,L,28,S2,EMP00925,3.7,False,20.2,0,0,0,0
EMP00909,Cinthia Halimah,IT Infrastructure,2,Senior Staff,2021-02-10,3.89,18672968,P,38,S1,EMP00925,2.6,False,46.7,0,1,0,0
EMP00910,"Tgk. Vinsen Putra, S.I.Kom",IT Infrastructure,3,Specialist,2020-07-27,4.43,18580470,L,37,S1,EMP00925,2.9,True,53.2,1,1,0,0
EMP00911,Laras Gunawan,IT Infrastructure,2,Senior Staff,2023-03-22,1.78,15763475,P,36,S1,EMP00925,3.8,True,21.4,1,0,1,0
EMP00912,R.A. Ulya Maulana,IT Infrastructure,2,Senior Staff,2020-06-12,4.55,18167494,L,33,S2,EMP00925,4.5,False,54.6,0,0,0,0
EMP00913,Elon Puspasari,IT Infrastructure,3,Specialist,2020-07-15,4.46,16399062,L,47,S1,EMP00925,3.6,False,53.5,0,0,0,0
EMP00914,Ir. Tantri Agustina,IT Infrastructure,1,Staff,2021-12-15,3.04,11976928,P,44,S1,EMP00925,4.5,False,36.5,0,0,1,0
EMP00915,Eva Napitupulu,IT Infrastructure,1,Staff,2019-12-12,5.05,13220164,P,36,S1,EMP00925,4.0,False,60.6,0,0,1,0
EMP00916,Ghaliyati Wibowo,IT Infrastructure,1,Staff,2020-02-16,4.87,15082929,L,29,S1,EMP00925,4.8,False,58.4,0,0,1,0
EMP00917,R.A. Najwa Pudjiastuti,IT Infrastructure,3,Specialist,2019-10-18,5.2,23421052,L,51,S1,EMP00925,3.3,False,62.4,0,0,0,0
EMP00918,"Warsa Sirait, S.T.",IT Infrastructure,1,Staff,2020-03-04,4.83,11324316,P,44,S1,EMP00925,4.0,False,58.0,0,0,1,0
EMP00919,"drg. Nyoman Yuniar, M.Kom.",IT Infrastructure,2,Senior Staff,2023-11-05,1.16,23873520,P,41,S1,EMP00925,3.4,False,13.9,0,0,0,0
EMP00920,Ella Thamrin,IT Infrastructure,2,Senior Staff,2022-03-02,2.83,15655611,P,47,S2,EMP00925,2.3,False,34.0,0,1,1,0
EMP00921,Cahyono Palastri,IT Infrastructure,4,Lead,2023-07-22,1.45,22853450,P,31,D3,,3.3,True,17.4,1,0,0,0
EMP00922,Fitria Namaga,IT Infrastructure,3,Specialist,2020-04-01,4.75,20565350,P,39,S1,EMP00925,3.2,True,57.0,1,0,0,0
EMP00923,"Yusuf Halim, M.TI.",IT Infrastructure,4,Lead,2023-11-06,1.15,20855592,P,36,S1,,4.6,False,13.8,0,0,0,0
EMP00924,Salman Hutagalung,IT Infrastructure,1,Staff,2021-12-29,3.01,15276178,L,23,D3,EMP00925,4.8,True,36.1,1,0,1,0
EMP00925,"Hj. Alika Ardianto, S.Farm",IT Infrastructure,4,Lead,2022-05-07,2.65,19568672,L,30,S1,,2.8,False,31.8,0,1,0,0
EMP00926,Saiful Usamah,IT Infrastructure,2,Senior Staff,2018-10-26,6.18,14716824,P,39,S1,EMP00925,3.3,False,74.2,0,0,1,0
EMP00927,Bagas Maryadi,IT Infrastructure,2,Senior Staff,2020-04-26,4.68,14209060,L,29,S2,EMP00925,3.8,False,56.2,0,0,1,0
EMP00928,Darimin Mayasari,IT Infrastructure,1,Staff,2021-12-31,3.0,11994385,P,29,S1,EMP00925,3.8,False,36.0,0,0,1,0
EMP00929,Kasiyah Halim,IT Infrastructure,4,Lead,2020-10-08,4.23,21902063,P,48,S1,,4.2,True,50.8,1,0,0,0
EMP00930,Hj. Salwa Susanti,IT Infrastructure,1,Staff,2018-11-24,6.1,13047035,P,42,S1,EMP00925,2.2,False,73.2,0,1,1,0
EMP00931,Sakura Laksita,Research,1,Staff,2019-01-27,5.93,14517211,P,41,S2,EMP00942,4.4,False,71.2,0,0,1,0
EMP00932,Adiarja Nasyidah,Research,1,Staff,2022-01-08,2.98,19621770,L,46,D3,EMP00942,3.4,False,35.8,0,0,0,0
EMP00933,dr. Adinata Budiyanto,Research,1,Staff,2023-10-03,1.25,16499492,L,51,S2,EMP00942,3.5,False,15.0,0,0,0,0
EMP00934,H. Endra Nasyiah,Research,1,Staff,2018-08-06,6.4,19276939,L,51,D3,EMP00942,3.0,True,76.8,1,0,0,0
EMP00935,Anita Mardhiyah,Research,2,Senior Staff,2019-05-11,5.64,20626591,P,25,S1,EMP00942,3.9,True,67.7,1,0,0,0
EMP00936,"Hj. Mala Nugroho, S.IP",Research,2,Senior Staff,2020-12-23,4.02,24085453,L,25,S3,EMP00942,3.3,False,48.2,0,0,0,0
EMP00937,Karna Maryadi,Research,1,Staff,2020-01-08,4.98,19926783,P,25,S1,EMP00942,3.9,False,59.8,0,0,0,0
EMP00938,Dadi Safitri,Research,1,Staff,2022-07-30,2.42,16312718,P,22,S1,EMP00942,3.7,False,29.0,0,0,0,0
EMP00939,T. Rahman Thamrin,Research,2,Senior Staff,2021-11-22,3.11,22400997,P,42,S1,EMP00942,3.5,False,37.3,0,0,0,0
EMP00940,Wulan Widodo,Research,4,Lead,2021-04-12,3.72,31151955,P,25,S1,,3.6,True,44.6,1,0,0,0
EMP00941,Hardi Waskita,Research,2,Senior Staff,2019-11-18,5.12,14583655,P,32,S1,EMP00942,2.9,True,61.4,1,1,1,0
EMP00942,Padmi Prasasta,Research,4,Lead,2019-12-01,5.08,30923805,L,41,S1,,2.9,False,61.0,0,1,0,0
EMP00943,"Genta Salahudin, S.Pt",Research,3,Specialist,2019-09-08,5.31,22535372,L,50,S2,EMP00942,2.5,False,63.7,0,1,0,0
EMP00944,"Sidiq Yulianti, S.Gz",Research,3,Specialist,2018-11-17,6.12,25680661,P,29,S1,EMP00942,4.7,False,73.4,0,0,0,0
EMP00945,Halim Wibowo,Research,2,Senior Staff,2022-08-06,2.4,23145336,L,31,S2,EMP00942,3.1,True,28.8,1,0,0,0
EMP00946,Puspa Kusmawati,Research,1,Staff,2020-06-02,4.58,17023754,P,23,S1,EMP00942,3.2,False,55.0,0,0,0,0
EMP00947,Makuta Anggriawan,Research,2,Senior Staff,2022-03-14,2.8,20667720,L,32,D3,EMP00942,4.2,False,33.6,0,0,0,0
EMP00948,"Ella Hutasoit, M.Kom.",Research,3,Specialist,2022-11-18,2.12,27548986,L,48,S1,EMP00942,3.8,False,25.4,0,0,0,0
EMP00949,"drg. Septi Sitompul, M.Farm",Research,3,Specialist,2020-10-31,4.17,30379349,L,38,S1,EMP00942,2.4,True,50.0,1,1,0,0
EMP00950,"Puti Paris Gunarto, S.H.",Research,2,Senior Staff,2021-07-24,3.44,15830994,P,27,S1,EMP00942,3.9,True,41.3,1,0,1,0
EMP00951,Umay Purnawati,Research,2,Senior Staff,2023-06-29,1.51,25762799,P,40,S1,EMP00942,1.5,False,18.1,0,1,0,0
EMP00952,Humaira Gunawan,Research,2,Senior Staff,2019-05-22,5.61,18121142,L,33,D3,EMP00942,3.3,False,67.3,0,0,0,0
EMP00953,Mahdi Setiawan,Research,2,Senior Staff,2022-07-27,2.43,15404879,P,30,S2,EMP00942,3.8,False,29.2,0,0,1,0
EMP00954,Drs. Maryadi Firmansyah,Research,1,Staff,2021-06-05,3.57,15133044,L,24,S1,EMP00942,2.6,False,42.8,0,1,1,0
EMP00955,Wisnu Sihotang,Research,1,Staff,2023-03-12,1.81,15818171,P,32,S1,EMP00942,3.9,True,21.7,1,0,1,0
EMP00956,Yono Pranowo,Research,1,Staff,2019-10-04,5.24,16393788,P,35,S1,EMP00942,3.6,False,62.9,0,0,0,0
EMP00957,R. Umi Widodo,Research,1,Staff,2019-05-18,5.62,16090791,L,24,S1,EMP00942,3.5,False,67.4,0,0,1,0
EMP00958,Eja Marpaung,Research,1,Staff,2020-09-18,4.28,15444944,L,49,S2,EMP00942,3.3,False,51.4,0,0,1,0
EMP00959,R.A. Qori Wibisono,Research,3,Specialist,2022-06-23,2.52,24816002,L,33,S1,EMP00942,4.0,False,30.2,0,0,0,0
EMP00960,"Usman Namaga, S.Psi",Research,1,Staff,2019-06-10,5.56,10996742,L,33,S1,EMP00942,2.5,True,66.7,1,1,1,0
EMP00961,Usyi Mandala,Research,2,Senior Staff,2022-05-04,2.66,19903061,P,23,S2,EMP00942,4.3,False,31.9,0,0,0,0
EMP00962,"H. Nyoman Hutapea, M.TI.",Research,5,Manager,2022-01-13,2.97,33940559,L,33,S2,,3.0,False,35.6,0,0,0,1
EMP00963,"Jelita Habibi, S.IP",Research,1,Staff,2018-08-27,6.35,16834544,L,27,S1,EMP00942,2.9,False,76.2,0,1,0,0
EMP00964,Gina Hutagalung,Research,2,Senior Staff,2023-10-22,1.19,20605290,P,48,S1,EMP00942,4.0,False,14.3,0,0,0,0
EMP00965,Rahmi Susanti,Research,1,Staff,2020-07-04,4.49,14637917,P,30,S1,EMP00942,3.4,True,53.9,1,0,1,0
EMP00966,drg. Vicky Simbolon,Research,3,Specialist,2023-04-03,1.75,22351459,L,25,S1,EMP00942,2.9,False,21.0,0,1,0,0
EMP00967,Mahesa Saputra,Research,2,Senior Staff,2021-12-01,3.08,23487703,L,38,S1,EMP00942,2.2,False,37.0,0,1,0,0
EMP00968,"drg. Joko Pradana, S.I.Kom",Research,1,Staff,2023-04-08,1.73,15377001,P,29,S3,EMP00942,3.2,True,20.8,1,0,1,0
EMP00969,dr. Ian Nashiruddin,Research,3,Specialist,2019-02-10,5.89,20095494,P,48,D3,EMP00942,2.1,False,70.7,0,1,0,0
EMP00970,"Lanang Wijayanti, S.Sos",Research,2,Senior Staff,2020-09-03,4.33,21713744,L,28,S1,EMP00942,4.6,False,52.0,0,0,0,0
EMP00971,Prasetyo Safitri,Research,2,Senior Staff,2021-05-31,3.59,15447382,L,34,S1,EMP00942,4.0,False,43.1,0,0,1,0
EMP00972,Wirda Prayoga,Research,3,Specialist,2022-02-16,2.87,19950650,L,28,S1,EMP00942,3.9,False,34.4,0,0,0,0
EMP00973,"Belinda Hutasoit, S.T.",Research,2,Senior Staff,2020-02-29,4.84,23061954,L,23,S1,EMP00942,2.8,False,58.1,0,1,0,0
EMP00974,Harjasa Usada,Research,2,Senior Staff,2023-02-26,1.85,18582176,L,28,D3,EMP00942,3.3,False,22.2,0,0,0,0
EMP00975,Okta Wibisono,Research,2,Senior Staff,2019-03-10,5.81,17786159,L,41,S1,EMP00942,2.5,False,69.7,0,1,0,0
EMP00976,Karen Kurniawan,Research,2,Senior Staff,2019-08-19,5.37,25106732,L,40,S1,EMP00942,4.0,True,64.4,1,0,0,0
EMP00977,Adhiarja Samosir,Research,3,Specialist,2023-05-15,1.63,23243271,L,25,S1,EMP00942,4.8,False,19.6,0,0,0,0
EMP00978,Karen Saputra,Research,1,Staff,2020-01-20,4.95,17495626,P,42,S3,EMP00942,3.8,False,59.4,0,0,0,0
EMP00979,Cahyadi Irawan,Research,1,Staff,2020-05-09,4.65,19956848,P,33,S2,EMP00942,2.8,False,55.8,0,1,0,0
EMP00980,Irfan Hassanah,Research,2,Senior Staff,2018-12-11,6.06,19100261,P,32,S1,EMP00942,3.7,False,72.7,0,0,0,0
EMP00981,Dr. Kambali Wasita,Research,1,Staff,2021-06-02,3.58,17506333,L,37,S2,EMP00942,3.4,False,43.0,0,0,0,0
EMP00982,Akarsana Irawan,Research,4,Lead,2020-02-21,4.86,31969178,P,29,S2,,3.0,False,58.3,0,0,0,0
EMP00983,Puspa Iswahyudi,Research,4,Lead,2019-03-01,5.84,27800468,L,38,S1,,4.5,False,70.1,0,0,0,0
EMP00984,Ir. Violet Simbolon,Research,2,Senior Staff,2018-09-26,6.26,16786407,P,33,S1,EMP00942,3.9,False,75.1,0,0,0,0
EMP00985,"drg. Amalia Siregar, S.Farm",Research,3,Specialist,2020-02-02,4.91,23886563,L,51,S1,EMP00942,2.5,False,58.9,0,1,0,0
EMP00986,Victoria Hutasoit,Research,1,Staff,2023-03-01,1.84,12863489,L,32,D3,EMP00942,3.1,False,22.1,0,0,1,0
EMP00987,"Putri Prasasta, M.Farm",Research,2,Senior Staff,2018-11-23,6.11,26678750,L,38,S1,EMP00942,2.9,False,73.3,0,1,0,0
EMP00988,R.M. Mahdi Wibowo,Research,3,Specialist,2019-05-14,5.63,23560622,P,50,S1,EMP00942,3.7,True,67.6,1,0,0,0
EMP00989,Cahyono Santoso,Research,3,Specialist,2020-07-17,4.46,22635580,P,51,S1,EMP00942,3.6,False,53.5,0,0,0,0
EMP00990,Hasna Lailasari,Research,2,Senior Staff,2019-08-06,5.4,18443449,P,23,S1,EMP00942,3.2,False,64.8,0,0,0,0
EMP00991,Atma Marbun,Research,5,Manager,2019-09-30,5.25,37509855,P,45,S1,,3.5,False,63.0,0,0,0,1
EMP00992,Ika Andriani,Research,1,Staff,2023-06-10,1.56,15442105,P,49,D3,EMP00942,3.6,False,18.7,0,0,1,0
EMP00993,Novi Hutagalung,Research,2,Senior Staff,2022-07-21,2.45,18499921,P,22,S1,EMP00942,4.5,True,29.4,1,0,0,0
EMP00994,Hafshah Prayoga,Research,2,Senior Staff,2019-06-26,5.52,19040549,P,51,S2,EMP00942,3.7,False,66.2,0,0,0,0
EMP00995,"Sari Lailasari, M.Ak",Research,3,Specialist,2019-07-26,5.43,31853745,P,32,D3,EMP00942,3.2,False,65.2,0,0,0,0
EMP00996,R.A. Michelle Kurniawan,Research,4,Lead,2020-09-02,4.33,39178571,L,28,S1,,3.7,False,52.0,0,0,0,0
EMP00997,Gadang Ardianto,Research,2,Senior Staff,2022-07-05,2.49,21496892,L,48,S2,EMP00942,3.1,True,29.9,1,0,0,0
EMP00998,Juli Safitri,Research,2,Senior Staff,2018-08-16,6.38,23796830,P,50,S1,EMP00942,3.0,False,76.6,0,0,0,0
EMP00999,Wani Sitompul,Research,1,Staff,2021-01-17,3.95,16002513,L,33,S1,EMP00942,3.5,False,47.4,0,0,1,0
EMP01000,Juli Astuti,Research,2,Senior Staff,2022-04-07,2.74,20493201,L,34,S2,EMP00942,3.4,True,32.9,1,0,0,0
