employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,avg_salary,p25_salary,p50_salary,p75_salary,n_employees,salary_position,salary_gap_to_median
EMP00375,Cinthia Usada,Sales,4,Lead,2022-08-14,2.38,25799981,P,35,S1,,2.8,False,21123158.0,19150594.5,20510564.5,21706314.75,10,above_p75,0.2578874169943007
EMP00376,"Cinthia Handayani, S.E.",Sales,3,Specialist,2022-05-16,2.63,18224730,P,47,S2,EMP00474,4.5,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p25_to_p50,-0.004718360203741676
EMP00377,"Ifa Dabukke, S.Gz",Sales,3,Specialist,2023-07-23,1.44,20031807,P,51,S1,EMP00474,2.4,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p50_to_p75,0.09396900360346441
EMP00378,Wulan Hakim,Sales,3,Specialist,2021-09-18,3.29,16590070,L,38,S1,EMP00474,4.5,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p25_to_p50,-0.09398975601094166
EMP00379,Kani Wahyudin,Sales,1,Staff,2022-12-07,2.07,11651464,L,36,S1,EMP00474,4.1,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p25_to_p50,-0.026393617621314706
EMP00380,Dalima Prasasta,Sales,2,Senior Staff,2020-11-11,4.14,11353529,L,35,S2,EMP00474,2.9,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.2743269932954914
EMP00381,dr. Karya Zulaika,Sales,1,Staff,2020-03-04,4.83,10831330,P,44,S1,EMP00474,4.4,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p25_to_p50,-0.09492472210790633
EMP00382,"R.M. Cawisono Natsir, S.Pt",Sales,4,Lead,2019-09-11,5.31,18578471,P,44,S1,,3.2,False,21123158.0,19150594.5,20510564.5,21706314.75,10,below_p25,-0.09419991829088858
EMP00383,drg. Raina Zulaika,Sales,3,Specialist,2023-08-05,1.41,21573927,P,48,S1,EMP00474,3.3,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,above_p75,0.17818664207397159
EMP00384,Jamal Padmasari,Sales,2,Senior Staff,2020-04-15,4.71,12970018,P,37,S1,EMP00474,2.7,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.1710073617576
EMP00385,Daru Hariyah,Sales,2,Senior Staff,2022-01-07,2.98,21476336,L,27,S2,EMP00474,2.8,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.3726830942270266
EMP00386,"Dodo Haryanti, S.T.",Sales,2,Senior Staff,2018-09-25,6.27,13737955,L,28,S2,EMP00474,3.4,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.12192384316618758
EMP00387,"Adika Hastuti, S.Pd",Sales,1,Staff,2022-07-25,2.44,11390722,L,32,S1,EMP00474,2.5,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p25_to_p50,-0.048181444057047
EMP00388,"Kenes Manullang, S.Pt",Sales,2,Senior Staff,2021-02-16,3.87,13594817,L,48,S1,EMP00474,3.9,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.1310726622543909
EMP00389,Jelita Rahmawati,Sales,2,Senior Staff,2019-08-11,5.39,18971106,P,27,S1,EMP00474,3.6,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.21255862661996489
EMP00390,Suci Anggraini,Sales,3,Specialist,2022-10-09,2.23,16229887,L,44,D3,EMP00474,2.5,True,18625809.173913043,16276425.75,18311128.5,20474909.0,46,below_p25,-0.11365992543823829
EMP00391,"Hafshah Hasanah, S.Pd",Sales,1,Staff,2018-10-26,6.18,9904429,P,28,S2,EMP00474,2.5,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.17237736921158237
EMP00392,Harjo Laksmiwati,Sales,3,Specialist,2021-03-05,3.82,18397527,L,42,S1,EMP00474,3.7,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p50_to_p75,0.004718360203741676
EMP00393,Dasa Wibowo,Sales,3,Specialist,2023-10-11,1.22,18578434,P,24,S1,EMP00474,3.4,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p50_to_p75,0.014597980676068108
EMP00394,dr. Ratih Sihombing,Sales,2,Senior Staff,2022-04-21,2.7,16676992,P,45,S1,EMP00474,3.4,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.06592786502126663
EMP00395,"Ida Damanik, S.Sos",Sales,2,Senior Staff,2023-05-17,1.63,17530733,L,29,S1,EMP00474,2.7,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.12049563847892142
EMP00396,Ajeng Pratiwi,Sales,1,Staff,2019-10-24,5.19,11350934,P,42,D3,EMP00474,2.6,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p25_to_p50,-0.05150616365812744
EMP00397,"Hj. Victoria Hardiansyah, M.Ak",Sales,1,Staff,2021-06-11,3.56,15549358,L,44,S1,EMP00474,3.1,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.29931776733731225
EMP00398,"Najwa Suwarno, S.H.",Sales,5,Manager,2019-11-10,5.14,29573079,L,45,S1,,2.7,False,29573079.0,29573079.0,29573079.0,29573079.0,1,above_p75,0.0
EMP00399,dr. Gawati Usada,Sales,3,Specialist,2020-06-20,4.53,21057980,P,31,S1,EMP00474,3.0,True,18625809.173913043,16276425.75,18311128.5,20474909.0,46,above_p75,0.15000995159855932
EMP00400,Lukman Ramadan,Sales,2,Senior Staff,2021-08-30,3.34,11765710,L,23,S2,EMP00474,3.5,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.2479820017447171
EMP00401,"Perkasa Wahyuni, S.E.I",Sales,3,Specialist,2019-11-10,5.14,20515241,P,30,S1,EMP00474,2.8,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,above_p75,0.12037010717280477
EMP00402,"Bakti Utami, S.Gz",Sales,1,Staff,2022-08-07,2.4,9131263,L,28,S2,EMP00474,4.7,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.23698378710363427
EMP00403,Winda Farida,Sales,2,Senior Staff,2019-10-31,5.17,14636019,L,42,S2,EMP00474,3.0,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.06452311753338409
EMP00404,Labuh Utama,Sales,1,Staff,2021-11-12,3.13,15038034,L,34,D3,EMP00474,3.0,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.25659109282985126
EMP00405,"Diah Iswahyudi, S.Pd",Sales,2,Senior Staff,2023-07-07,1.49,14873543,L,45,S2,EMP00474,3.1,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.049341515826594795
EMP00406,Ulva Agustina,Sales,1,Staff,2022-06-11,2.56,14153504,L,50,S1,EMP00474,4.0,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.18267900303534834
EMP00407,Daliono Mustofa,Sales,2,Senior Staff,2021-02-04,3.9,17348757,P,25,D3,EMP00474,4.0,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.1088644468848312
EMP00408,"Dr. Taufik Utama, M.TI.",Sales,1,Staff,2019-11-16,5.13,12511604,L,40,S1,EMP00474,2.3,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p50_to_p75,0.045480422734403884
EMP00409,T. Radika Marbun,Sales,2,Senior Staff,2022-02-19,2.86,13842753,L,37,S1,EMP00474,2.5,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.11522556637871303
EMP00410,Yunita Laksmiwati,Sales,2,Senior Staff,2022-02-18,2.87,16600735,L,28,S3,EMP00474,2.8,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.06105381691937112
EMP00411,"T. Pangeran Sirait, S.IP",Sales,1,Staff,2020-11-05,4.15,17443999,L,40,S1,EMP00474,2.7,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.4576356036123361
EMP00412,Citra Megantara,Sales,2,Senior Staff,2020-11-19,4.11,16300563,L,34,S1,EMP00474,3.5,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.04186800097011818
EMP00413,"Sutan Satya Wastuti, S.Sos",Sales,3,Specialist,2022-04-22,2.69,20088424,L,51,S1,EMP00474,3.0,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p50_to_p75,0.09706094848277647
EMP00414,"Drs. Karimah Iswahyudi, S.Sos",Sales,3,Specialist,2023-02-05,1.9,17585983,L,42,S1,EMP00474,4.5,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p25_to_p50,-0.03960135499021811
EMP00415,Eman Nasyiah,Sales,2,Senior Staff,2019-09-22,5.28,15286574,P,51,S1,EMP00474,3.0,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.022942195612397968
EMP00416,Jaeman Uwais,Sales,6,Senior Manager,2021-09-12,3.3,22941002,L,39,S2,,2.6,True,22941002.0,22941002.0,22941002.0,22941002.0,1,above_p75,0.0
EMP00417,"Pangestu Wulandari, S.T.",Sales,1,Staff,2018-12-07,6.07,10840400,L,42,S3,EMP00474,2.4,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p25_to_p50,-0.09416682508413535
EMP00418,drg. Yuni Uyainah,Sales,1,Staff,2019-06-05,5.57,10593215,L,28,S2,EMP00474,3.5,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.11482181690561592
EMP00419,Cici Wulandari,Sales,2,Senior Staff,2023-10-22,1.19,15698579,P,50,S1,EMP00474,3.9,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.0033915467092441465
EMP00420,Jarwi Dongoran,Sales,3,Specialist,2022-11-10,2.14,17747940,L,32,S1,EMP00474,3.0,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p25_to_p50,-0.03075662431182218
EMP00421,Drs. Jane Suryatmi,Sales,1,Staff,2023-04-24,1.69,13547320,L,29,S1,EMP00474,3.1,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.13202574510176668
EMP00422,Marsudi Haryanto,Sales,2,Senior Staff,2022-11-04,2.16,17804274,P,41,S1,EMP00474,3.5,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.13797930544510947
EMP00423,"Ridwan Hariyah, S.Pd",Sales,2,Senior Staff,2022-09-29,2.26,10727331,P,43,D3,EMP00474,3.8,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.3143511113870865
EMP00424,"Hasan Latupono, S.E.I",Sales,3,Specialist,2019-11-25,5.1,16152463,P,29,S2,EMP00474,3.4,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,below_p25,-0.11788817385012616
EMP00425,Warsita Firgantoro,Sales,3,Specialist,2023-03-01,1.84,18763147,L,31,S2,EMP00474,2.6,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p50_to_p75,0.02468545289275863
EMP00426,Nilam Latupono,Sales,3,Specialist,2019-11-10,5.14,16072164,L,24,S2,EMP00474,1.4,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,below_p25,-0.12227343060805893
EMP00427,Daryani Nasyiah,Sales,4,Lead,2020-05-17,4.62,25388502,P,39,S2,,3.4,True,21123158.0,19150594.5,20510564.5,21706314.75,10,above_p75,0.23782560933415559
EMP00428,Harsanto Hasanah,Sales,3,Specialist,2021-07-01,3.5,20071002,L,42,S1,EMP00474,4.3,True,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p50_to_p75,0.09610950521154389
EMP00429,Salsabila Namaga,Sales,1,Staff,2021-10-09,3.23,8720540,L,33,S1,EMP00474,2.8,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.2713041552727949
EMP00430,Rini Mangunsong,Sales,1,Staff,2019-05-03,5.66,11950721,L,47,S1,EMP00474,3.4,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p25_to_p50,-0.0013874445625902197
EMP00431,Safina Januar,Sales,1,Staff,2023-02-10,1.89,16274780,P,51,S1,EMP00474,3.5,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.3599346554054477
EMP00432,"Dr. Raisa Wasita, S.T.",Sales,2,Senior Staff,2022-08-25,2.35,15732836,P,49,S1,EMP00474,3.0,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.005581119677320976
EMP00433,Muhammad Uwais,Sales,4,Lead,2022-10-21,2.2,20392742,L,48,S1,,3.7,False,21123158.0,19150594.5,20510564.5,21706314.75,10,p25_to_p50,-0.005744478656352925
EMP00434,Ibun Handayani,Sales,4,Lead,2022-11-08,2.15,21711017,L,26,S2,,4.5,False,21123158.0,19150594.5,20510564.5,21706314.75,10,above_p75,0.0585284963756117
EMP00435,Sabar Tarihoran,Sales,1,Staff,2022-03-13,2.8,10696722,L,33,D3,EMP00474,2.7,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.10617268270060352
EMP00436,Mahfud Uwais,Sales,3,Specialist,2021-01-20,3.95,24174319,L,50,S1,EMP00474,2.3,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,above_p75,0.32019820624381506
EMP00437,Ir. Gatot Halim,Sales,2,Senior Staff,2023-06-13,1.55,16759996,P,40,S2,EMP00474,5.0,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.07123315487858774
EMP00438,Ika Nainggolan,Sales,1,Staff,2021-01-04,3.99,10916358,P,31,S2,EMP00474,4.1,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p25_to_p50,-0.08781970908285686
EMP00439,Warta Hasanah,Sales,1,Staff,2022-12-17,2.04,15030658,L,47,S1,EMP00474,3.8,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.25597474790732266
EMP00440,Mujur Prabowo,Sales,3,Specialist,2023-01-24,1.94,14682146,P,27,S1,EMP00474,2.9,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,below_p25,-0.19818453570461264
EMP00441,"Manah Riyanti, S.Ked",Sales,2,Senior Staff,2020-10-17,4.21,17668576,L,31,S1,EMP00474,3.7,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.12930602195203975
EMP00442,Panji Sitorus,Sales,4,Lead,2020-09-16,4.29,20628387,L,41,S1,,2.7,False,21123158.0,19150594.5,20510564.5,21706314.75,10,p50_to_p75,0.005744478656352925
EMP00443,Budi Pratiwi,Sales,3,Specialist,2020-05-29,4.59,20567645,L,26,S1,EMP00474,4.3,True,18625809.173913043,16276425.75,18311128.5,20474909.0,46,above_p75,0.12323197338711266
EMP00444,Bagiya Puspasari,Sales,1,Staff,2022-07-22,2.44,10116397,L,25,D3,EMP00474,3.2,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.15466514028824319
EMP00445,Langgeng Pratama,Sales,2,Senior Staff,2022-06-10,2.56,21732776,L,43,S1,EMP00474,3.6,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.38907373240122817
EMP00446,"R.A. Julia Maulana, M.Ak",Sales,4,Lead,2020-09-16,4.29,18499142,P,27,S1,,4.0,False,21123158.0,19150594.5,20510564.5,21706314.75,10,below_p25,-0.09806763241450522
EMP00447,Enteng Maulana,Sales,1,Staff,2023-02-14,1.88,11983929,L,47,S1,EMP00474,2.3,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p50_to_p75,0.0013874445625902197
EMP00448,Kayun Ramadan,Sales,2,Senior Staff,2021-04-25,3.69,13869446,P,31,S2,EMP00474,3.1,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.11351945459902203
EMP00449,"R.M. Balapati Wijayanti, S.Ked",Sales,3,Specialist,2018-10-30,6.17,21673618,L,26,D3,EMP00474,2.7,True,18625809.173913043,16276425.75,18311128.5,20474909.0,46,above_p75,0.18363092695242678
EMP00450,Aditya Tamba,Sales,4,Lead,2019-08-05,5.41,19030624,P,40,D3,,4.7,False,21123158.0,19150594.5,20510564.5,21706314.75,10,below_p25,-0.07215503503084959
EMP00451,"KH. Dasa Rahmawati, S.Psi",Sales,3,Specialist,2023-03-26,1.77,17810076,L,48,S1,EMP00474,3.5,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p25_to_p50,-0.02736327801970261
EMP00452,Cayadi Saptono,Sales,2,Senior Staff,2019-06-19,5.54,18000014,L,27,S1,EMP00474,4.4,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.15049023789019686
EMP00453,Budi Andriani,Sales,2,Senior Staff,2022-05-09,2.65,13255739,L,27,S1,EMP00474,2.6,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.15274519700260455
EMP00454,R. Panca Haryanto,Sales,2,Senior Staff,2020-10-18,4.2,16306155,P,24,S1,EMP00474,3.3,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.04222541965936375
EMP00455,Melinda Tarihoran,Sales,1,Staff,2021-02-01,3.91,12093661,L,49,S1,EMP00474,3.0,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p50_to_p75,0.010556745137280053
EMP00456,Drs. Balangga Hartati,Sales,3,Specialist,2022-12-24,2.02,24196334,L,43,D3,EMP00474,3.4,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,above_p75,0.32140048058752907
EMP00457,Sutan Warsita Susanti,Sales,2,Senior Staff,2019-07-05,5.49,15861567,P,30,S1,EMP00474,3.8,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.01380909987854987
EMP00458,Ozy Wahyuni,Sales,1,Staff,2019-09-02,5.33,12777445,L,46,S1,EMP00474,3.2,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p50_to_p75,0.06769432600852739
EMP00459,T. Jagapati Yuniar,Sales,1,Staff,2023-03-18,1.79,10806776,L,37,S1,EMP00474,3.5,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.09697647552815687
EMP00460,Aswani Kuswandari,Sales,2,Senior Staff,2020-01-19,4.95,13152887,L,31,S1,EMP00474,2.9,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.15931909310887882
EMP00461,"drg. Maria Kurniawan, M.Kom.",Sales,3,Specialist,2022-04-28,2.68,18106458,L,32,S1,EMP00474,4.0,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p25_to_p50,-0.011177383196235012
EMP00462,"Maimunah Hidayanto, S.Pt",Sales,2,Senior Staff,2018-10-21,6.2,12935712,L,36,D3,EMP00474,2.1,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.17320006661333295
EMP00463,Rachel Maulana,Sales,1,Staff,2023-11-24,1.1,10766304,L,24,S1,EMP00474,3.2,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.1003583507592549
EMP00464,Budi Saefullah,Sales,1,Staff,2018-08-23,6.36,11793353,P,44,S1,EMP00474,3.9,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p25_to_p50,-0.014537250388035756
EMP00465,Hj. Restu Pudjiastuti,Sales,1,Staff,2020-11-07,4.15,14288157,L,43,S1,EMP00474,3.2,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.19393072386686247
EMP00466,"Jane Wibowo, M.Ak",Sales,2,Senior Staff,2021-05-12,3.64,17482189,P,23,S1,EMP00474,3.1,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.11739289655282394
EMP00467,T. Jaeman Mayasari,Sales,3,Specialist,2023-09-19,1.28,19304168,L,24,S1,EMP00474,2.6,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p50_to_p75,0.05423147459207662
EMP00468,drg. Cinthia Latupono,Sales,2,Senior Staff,2023-11-13,1.13,11691060,P,50,S1,EMP00474,2.2,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.25275333671470673
EMP00469,"Hj. Sadina Puspasari, S.Kom",Sales,3,Specialist,2021-07-07,3.49,14475508,L,29,S2,EMP00474,3.1,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,below_p25,-0.20946936722114096
EMP00470,Mila Pradana,Sales,3,Specialist,2019-07-29,5.43,21220567,P,50,S1,EMP00474,3.8,True,18625809.173913043,16276425.75,18311128.5,20474909.0,46,above_p75,0.15888908758408854
EMP00471,Jessica Hasanah,Sales,2,Senior Staff,2023-05-26,1.6,15592454,P,24,S1,EMP00474,3.8,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.0033915467092441465
EMP00472,Lidya Kuswoyo,Sales,2,Senior Staff,2022-11-03,2.16,17822411,P,47,S1,EMP00474,3.5,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,above_p75,0.13913855129039684
EMP00473,Maria Sihotang,Sales,1,Staff,2020-03-07,4.82,15356700,P,22,S1,EMP00474,2.7,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.28321909867075556
EMP00474,"Dodo Wahyudin, S.E.I",Sales,4,Lead,2019-01-19,5.95,19510506,L,37,S1,,3.5,True,21123158.0,19150594.5,20510564.5,21706314.75,10,p25_to_p50,-0.04875821433388632
EMP00475,"Virman Kusmawati, S.Pt",Sales,3,Specialist,2019-06-14,5.55,17140347,L,45,D3,EMP00474,3.1,True,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p25_to_p50,-0.06393824935475713
EMP00476,Radika Hutasoit,Sales,1,Staff,2023-10-17,1.21,10696957,P,31,S1,EMP00474,3.2,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,below_p25,-0.1061530458978928
EMP00477,Ian Kuswoyo,Sales,1,Staff,2019-04-10,5.73,13961054,L,31,S1,EMP00474,2.3,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,above_p75,0.16659771502821225
EMP00478,"Ulya Wahyudin, S.E.I",Sales,2,Senior Staff,2022-02-22,2.86,13927118,P,41,S1,EMP00474,3.9,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.10983328674384128
EMP00479,Dt. Langgeng Purwanti,Sales,1,Staff,2021-12-16,3.04,12275897,P,37,S1,EMP00474,3.9,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p50_to_p75,0.025784542493832163
EMP00480,Tgk. Mumpuni Maheswara,Sales,3,Specialist,2023-03-04,1.83,19357274,L,47,S2,EMP00474,4.0,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p50_to_p75,0.05713167814861875
EMP00481,Kamila Widiastuti,Sales,2,Senior Staff,2021-02-06,3.9,15314249,L,35,S1,EMP00474,4.2,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.021173318247435294
EMP00482,"dr. Taswir Habibi, S.Pd",Sales,3,Specialist,2019-04-07,5.74,14146018,L,49,S2,EMP00474,3.0,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,below_p25,-0.22746334285186193
EMP00483,Tgk. Kamila Jailani,Sales,3,Specialist,2021-07-18,3.46,18174005,L,37,S1,EMP00474,3.0,False,18625809.173913043,16276425.75,18311128.5,20474909.0,46,p25_to_p50,-0.007488533543959347
EMP00484,Drs. Gabriella Mangunsong,Sales,2,Senior Staff,2020-01-08,4.98,15126997,L,25,S1,EMP00474,3.1,True,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.03314173105119284
EMP00485,"Jaya Prasetyo, S.IP",Sales,2,Senior Staff,2021-07-28,3.43,16821660,L,40,S1,EMP00474,4.6,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.07517447570363049
EMP00486,Zulfa Puspita,Sales,2,Senior Staff,2023-04-30,1.67,16263866,P,34,S2,EMP00474,2.9,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p50_to_p75,0.03952247277998141
EMP00487,Calista Setiawan,Sales,2,Senior Staff,2019-12-31,5.0,9998924,L,38,S1,EMP00474,2.9,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,below_p25,-0.36090802754897866
EMP00488,R.A. Yani Aryani,Sales,1,Staff,2021-07-18,3.46,12394252,L,22,S2,EMP00474,2.8,True,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p50_to_p75,0.03567438838671132
EMP00489,"Drs. Vivi Oktaviani, M.Ak",Sales,2,Senior Staff,2023-02-13,1.88,15283209,P,32,S1,EMP00474,3.3,False,15467428.795454545,13816553.5,15645516.5,16953434.25,44,p25_to_p50,-0.023157273203476537
EMP00490,"Margana Puspita, S.Ked",Sales,1,Staff,2020-06-20,4.53,13179840,P,22,D3,EMP00474,3.2,False,12282231.104166666,10825191.5,11967325.0,13271710.0,48,p50_to_p75,0.10131879931396531
EMP00491,Hj. Yance Santoso,Finance,4,Lead,2023-06-30,1.51,20578127,P,45,S2,,3.4,False,23396251.4,20578127.0,22990600.0,23643052.0,5,p25_to_p50,-0.10493301610223309
EMP00492,Cemeti Saputra,Finance,1,Staff,2023-07-17,1.46,11066184,L,40,S1,EMP00523,2.3,False,12988308.363636363,12482992.0,12902802.0,13866212.0,22,below_p25,-0.1423425702417196
