employee_id,full_name,department,job_level,job_level_name,hire_date,tenure_years,monthly_salary,gender,age,education,manager_id,engagement_score,is_flight_risk_sim,influence_score,network_role,flight_risk_score,knowledge_risk,risk_quadrant
EMP00320,"Ir. Rini Damanik, S.T.",Marketing,2,Senior Staff,2018-07-16,6.46,15055713,P,45,S2,EMP00318,3.9,False,0.0092,Information Broker,0.0120949947005732,0.0106,🟢 Stable
EMP00056,Liman Sinaga,Engineering,5,Manager,2021-08-20,3.36,29090833,P,25,D3,,2.1,False,0.0092,Information Broker,0.0119533525185686,0.0106,🟢 Stable
EMP00277,"Dr. Lembah Suryono, S.IP",Marketing,3,Specialist,2021-07-27,3.43,16181303,L,28,S2,EMP00318,3.9,False,0.0092,Information Broker,0.0117247553552288,0.0105,🟢 Stable
EMP00956,Yono Pranowo,Research,1,Staff,2019-10-04,5.24,16393788,P,35,S1,EMP00942,3.6,False,0.0092,Information Broker,0.0115197531645469,0.0104,🟢 Stable
EMP00424,"Hasan Latupono, S.E.I",Sales,3,Specialist,2019-11-25,5.1,16152463,P,29,S2,EMP00474,3.4,False,0.0092,Information Broker,0.0115633142875816,0.0104,🟢 Stable
EMP00321,Cut Vanesa Natsir,Marketing,1,Staff,2022-01-09,2.98,12384606,L,23,S1,EMP00318,4.2,False,0.0092,Central Connector,0.0115940556647268,0.0104,🟢 Stable
EMP00074,Satya Sitompul,Engineering,1,Staff,2019-12-24,5.02,14263575,L,31,S1,EMP00155,1.9,False,0.0092,Information Broker,0.0115633866457224,0.0104,🟢 Stable
EMP00613,H. Lulut Nuraini,Operations,6,Senior Manager,2019-01-12,5.97,16933306,L,38,S1,,2.7,False,0.0092,Information Broker,0.0113397868240028,0.0103,🟢 Stable
EMP00254,Janet Prasasta,Product,4,Lead,2021-08-23,3.36,33986895,P,26,D3,,2.5,False,0.0092,Information Broker,0.0111083355265243,0.0102,🟢 Stable
EMP00154,Zelaya Hidayat,Engineering,1,Staff,2019-07-22,5.45,16271894,P,29,S2,EMP00155,2.6,False,0.0092,Information Broker,0.0112112061283312,0.0102,🟢 Stable
EMP00383,drg. Raina Zulaika,Sales,3,Specialist,2023-08-05,1.41,21573927,P,48,S1,EMP00474,3.3,False,0.0092,Information Broker,0.0112716319397039,0.0102,🟢 Stable
EMP00059,Asmianto Permadi,Engineering,1,Staff,2020-04-30,4.67,15314290,L,51,S1,EMP00155,3.9,False,0.0092,Information Broker,0.0111099789013488,0.0102,🟢 Stable
EMP00297,Ina Purnawati,Marketing,1,Staff,2022-04-14,2.72,8944357,L,43,S2,EMP00318,2.8,False,0.0092,Central Connector,0.0111792944790695,0.0102,🟢 Stable
EMP00650,"Lintang Hutapea, S.Farm",Operations,3,Specialist,2018-10-26,6.18,14311816,P,47,S1,EMP00601,3.3,False,0.0092,Central Connector,0.0111310389411313,0.0102,🟢 Stable
EMP00885,Gangsar Yuniar,IT Infrastructure,1,Staff,2022-07-17,2.46,15100374,L,50,S1,EMP00925,3.5,False,0.0092,Central Connector,0.0110086357562147,0.0101,🟢 Stable
EMP00153,Heru Sitompul,Engineering,3,Specialist,2022-12-20,2.03,19497700,P,50,S1,EMP00155,4.2,False,0.0092,Information Broker,0.0110854469345565,0.0101,🟢 Stable
EMP00296,Zelda Rahmawati,Marketing,1,Staff,2020-11-18,4.12,12773573,L,28,S1,EMP00318,2.7,False,0.0092,Information Broker,0.0108126038349648,0.01,🟢 Stable
EMP00052,Zaenab Uyainah,Engineering,3,Specialist,2023-03-03,1.83,17748058,L,49,S2,EMP00155,4.5,False,0.0092,Information Broker,0.0108344134658974,0.01,🟢 Stable
EMP00969,dr. Ian Nashiruddin,Research,3,Specialist,2019-02-10,5.89,20095494,P,48,D3,EMP00942,2.1,False,0.0092,Information Broker,0.0107649435603763,0.01,🟢 Stable
EMP00018,Yance Utami,Engineering,4,Lead,2022-04-03,2.75,25324255,L,40,S1,,2.8,False,0.0092,Information Broker,0.0107321488446614,0.01,🟢 Stable
EMP00907,"Gatot Samosir, S.T.",IT Infrastructure,3,Specialist,2019-03-10,5.81,19403346,P,26,S2,EMP00925,2.9,False,0.0092,Information Broker,0.0106044450815302,0.0099,🟢 Stable
EMP00087,Estiawan Hariyah,Engineering,1,Staff,2019-07-22,5.45,15539224,L,35,S1,EMP00155,4.4,False,0.0092,Information Broker,0.0106662326093268,0.0099,🟢 Stable
EMP00188,Lalita Prasasta,Engineering,1,Staff,2023-02-08,1.89,16901899,L,47,S2,EMP00155,3.5,False,0.0092,Information Broker,0.0106534043032405,0.0099,🟢 Stable
EMP00077,Kayun Mustofa,Engineering,1,Staff,2021-05-27,3.6,17162426,P,26,S3,EMP00155,4.6,False,0.0092,Information Broker,0.0103455662864663,0.0098,🟢 Stable
EMP00454,R. Panca Haryanto,Sales,2,Senior Staff,2020-10-18,4.2,16306155,P,24,S1,EMP00474,3.3,False,0.0092,Information Broker,0.0101089236638064,0.0097,🟢 Stable
EMP00730,Ina Mandasari,Data & Analytics,2,Senior Staff,2020-10-09,4.23,24048396,L,48,D3,EMP00728,2.1,False,0.0092,Information Broker,0.0102772873982918,0.0097,🟢 Stable
EMP00712,Sari Palastri,Data & Analytics,2,Senior Staff,2021-11-29,3.09,21332301,L,47,S1,EMP00728,3.6,False,0.0092,Central Connector,0.0100238310140989,0.0096,🟢 Stable
EMP00175,Dt. Gadang Suwarno,Engineering,3,Specialist,2019-05-22,5.61,30071694,P,50,S1,EMP00155,4.6,False,0.0092,Information Broker,0.0099295790405944,0.0096,🟢 Stable
EMP00635,Radika Hariyah,Operations,3,Specialist,2019-01-27,5.93,9701551,P,29,S1,EMP00601,2.1,False,0.0092,Information Broker,0.0100405147014901,0.0096,🟢 Stable
EMP00433,Muhammad Uwais,Sales,4,Lead,2022-10-21,2.2,20392742,L,48,S1,,3.7,False,0.0092,Information Broker,0.009920232608557,0.0096,🟢 Stable
EMP00931,Sakura Laksita,Research,1,Staff,2019-01-27,5.93,14517211,P,41,S2,EMP00942,4.4,False,0.0092,Central Connector,0.0100632950525229,0.0096,🟢 Stable
EMP00992,Ika Andriani,Research,1,Staff,2023-06-10,1.56,15442105,P,49,D3,EMP00942,3.6,False,0.0092,Central Connector,0.0100310053823988,0.0096,🟢 Stable
EMP00832,Eva Hasanah,Customer Success,1,Staff,2021-12-03,3.08,10048590,L,46,S1,EMP00846,4.5,False,0.0092,Central Connector,0.0100440485224377,0.0096,🟢 Stable
EMP00144,"drg. Raina Mangunsong, S.H.",Engineering,1,Staff,2022-04-15,2.71,16032567,L,41,S1,EMP00155,3.8,False,0.0092,Information Broker,0.0098317018781116,0.0095,🟢 Stable
EMP00099,Asmianto Prastuti,Engineering,3,Specialist,2020-11-23,4.1,20803214,P,31,S1,EMP00155,1.6,False,0.0092,Information Broker,0.009749782309832,0.0095,🟢 Stable
EMP00372,Lasmanto Hidayat,Sales,3,Specialist,2023-03-11,1.81,22323114,P,36,S2,EMP00474,4.5,False,0.0092,Information Broker,0.0097408048568799,0.0095,🟢 Stable
EMP00193,Vero Maheswara,Engineering,2,Senior Staff,2019-12-24,5.02,19838022,L,48,S1,EMP00155,2.3,False,0.0092,Information Broker,0.0098985438694039,0.0095,🟢 Stable
EMP00616,Digdaya Andriani,Operations,1,Staff,2020-03-28,4.76,7690115,P,39,S1,EMP00601,2.8,False,0.0092,Information Broker,0.0098131008486668,0.0095,🟢 Stable
EMP00670,Iriana Yulianti,Operations,2,Senior Staff,2020-02-03,4.91,15165394,P,46,S1,EMP00601,3.0,False,0.0092,Information Broker,0.009863889854544,0.0095,🟢 Stable
EMP00848,"Respati Samosir, S.Ked",Customer Success,2,Senior Staff,2019-06-01,5.59,12478847,L,26,S1,EMP00846,3.6,False,0.0092,Central Connector,0.0097032095498749,0.0095,🟢 Stable
EMP00530,Paramita Hutapea,Finance,4,Lead,2022-09-25,2.27,23643052,L,29,S2,,4.1,False,0.0092,Information Broker,0.0095395713246529,0.0094,🟢 Stable
EMP00464,Budi Saefullah,Sales,1,Staff,2018-08-23,6.36,11793353,P,44,S1,EMP00474,3.9,False,0.0092,Information Broker,0.0096528214252173,0.0094,🟢 Stable
EMP00457,Sutan Warsita Susanti,Sales,2,Senior Staff,2019-07-05,5.49,15861567,P,30,S1,EMP00474,3.8,False,0.0092,Information Broker,0.0095480521822434,0.0094,🟢 Stable
EMP00046,"Timbul Nasyiah, S.T.",Engineering,2,Senior Staff,2022-12-07,2.07,22787233,L,42,S1,EMP00155,3.9,False,0.0092,Information Broker,0.0096694532936073,0.0094,🟢 Stable
EMP00461,"drg. Maria Kurniawan, M.Kom.",Sales,3,Specialist,2022-04-28,2.68,18106458,L,32,S1,EMP00474,4.0,False,0.0092,Information Broker,0.0096072982606592,0.0094,🟢 Stable
EMP00021,"T. Bahuwirya Pradipta, S.IP",Engineering,5,Manager,2022-06-07,2.57,31924022,L,36,S1,,2.8,False,0.0092,Information Broker,0.0094082473778678,0.0093,🟢 Stable
EMP00446,"R.A. Julia Maulana, M.Ak",Sales,4,Lead,2020-09-16,4.29,18499142,P,27,S1,,4.0,False,0.0092,Information Broker,0.0094467277740316,0.0093,🟢 Stable
EMP00451,"KH. Dasa Rahmawati, S.Psi",Sales,3,Specialist,2023-03-26,1.77,17810076,L,48,S1,EMP00474,3.5,False,0.0092,Information Broker,0.0093444503650344,0.0093,🟢 Stable
EMP00873,"Alika Prasasta, S.Gz",IT Infrastructure,2,Senior Staff,2021-02-28,3.84,14267002,L,23,S1,EMP00925,2.7,False,0.0092,Information Broker,0.0094592681560443,0.0093,🟢 Stable
EMP00071,Lanjar Prasetya,Engineering,2,Senior Staff,2020-08-05,4.41,21994039,L,31,S1,EMP00155,2.6,False,0.0092,Information Broker,0.0091297766384789,0.0092,🟢 Stable
EMP00830,"Vero Sihombing, S.I.Kom",Customer Success,2,Senior Staff,2023-05-19,1.62,11662064,L,22,S1,EMP00846,4.2,False,0.0092,Central Connector,0.0092503261130819,0.0092,🟢 Stable
EMP00111,Drs. Iriana Rajata,Engineering,1,Staff,2019-01-31,5.92,15025787,P,45,S3,EMP00155,3.0,False,0.0092,Information Broker,0.0090386165079741,0.0091,🟢 Stable
EMP00652,Ciaobella Hutapea,Operations,1,Staff,2019-03-26,5.77,7781521,P,35,S3,EMP00601,3.4,False,0.0092,Information Broker,0.0090005498063833,0.0091,🟢 Stable
EMP00414,"Drs. Karimah Iswahyudi, S.Sos",Sales,3,Specialist,2023-02-05,1.9,17585983,L,42,S1,EMP00474,4.5,False,0.0092,Information Broker,0.0089169236214517,0.0091,🟢 Stable
EMP00400,Lukman Ramadan,Sales,2,Senior Staff,2021-08-30,3.34,11765710,L,23,S2,EMP00474,3.5,False,0.0092,Information Broker,0.0088143640135335,0.009,🟢 Stable
EMP00849,Hamima Adriansyah,Customer Success,3,Specialist,2020-04-04,4.74,14917635,L,32,S1,EMP00846,4.0,False,0.0092,Information Broker,0.0087862965113418,0.009,🟢 Stable
EMP00983,Puspa Iswahyudi,Research,4,Lead,2019-03-01,5.84,27800468,L,38,S1,,4.5,False,0.0092,Information Broker,0.0087158400303642,0.009,🟢 Stable
EMP00522,Setya Sihotang,Finance,1,Staff,2023-08-03,1.41,11932657,L,44,S1,EMP00523,2.3,False,0.0092,Central Connector,0.0087919632049723,0.009,🟢 Stable
EMP00528,Ibrani Kurniawan,Finance,2,Senior Staff,2020-04-09,4.73,19856865,L,47,S1,EMP00523,3.5,False,0.0092,Central Connector,0.0088244607182758,0.009,🟢 Stable
EMP00091,Dt. Bakiman Prakasa,Engineering,3,Specialist,2019-10-22,5.19,19935966,L,43,S1,EMP00155,2.4,False,0.0092,Information Broker,0.0088182540027352,0.009,🟢 Stable
EMP00081,"Irfan Thamrin, S.Farm",Engineering,2,Senior Staff,2021-09-22,3.27,19330844,L,42,S2,EMP00155,2.8,False,0.0092,Information Broker,0.0085153478499936,0.0089,🟢 Stable
EMP00523,drg. Queen Waskita,Finance,4,Lead,2021-12-03,3.08,22990600,L,50,S1,,4.1,False,0.0092,Information Broker,0.0084084164074108,0.0088,🟢 Stable
EMP00272,Ina Ramadan,Marketing,3,Specialist,2020-12-18,4.04,15607376,P,27,S1,EMP00318,3.6,False,0.0092,Information Broker,0.0084554649906214,0.0088,🟢 Stable
EMP00420,Jarwi Dongoran,Sales,3,Specialist,2022-11-10,2.14,17747940,L,32,S1,EMP00474,3.0,False,0.0092,Information Broker,0.0083187744375722,0.0088,🟢 Stable
EMP00335,Karja Tarihoran,Marketing,2,Senior Staff,2019-02-20,5.86,16688054,L,36,S1,EMP00318,3.4,False,0.0092,Information Broker,0.0084172816037568,0.0088,🟢 Stable
EMP00220,"Dr. Dian Oktaviani, M.Pd",Product,3,Specialist,2022-09-03,2.33,19683053,L,36,S1,EMP00254,3.5,False,0.0092,Information Broker,0.0083409426895462,0.0088,🟢 Stable
EMP00403,Winda Farida,Sales,2,Senior Staff,2019-10-31,5.17,14636019,L,42,S2,EMP00474,3.0,False,0.0092,Information Broker,0.0082655143588239,0.0087,🟢 Stable
EMP00186,"Puti Mutia Agustina, M.Farm",Engineering,3,Specialist,2018-09-07,6.32,24595131,L,49,S2,EMP00155,4.2,False,0.0092,Information Broker,0.0082302830508881,0.0087,🟢 Stable
EMP00583,"Drs. Cahyadi Riyanti, S.Sos",HR,3,Specialist,2022-03-23,2.78,14294905,L,31,S1,EMP00575,3.5,False,0.0092,Central Connector,0.008296709964913,0.0087,🟢 Stable
EMP00538,Faizah Natsir,Finance,2,Senior Staff,2023-11-14,1.13,17772188,P,22,S1,EMP00523,3.4,False,0.0092,Information Broker,0.0082760719402894,0.0087,🟢 Stable
EMP00397,"Hj. Victoria Hardiansyah, M.Ak",Sales,1,Staff,2021-06-11,3.56,15549358,L,44,S1,EMP00474,3.1,False,0.0092,Information Broker,0.0082553018059937,0.0087,🟢 Stable
EMP00843,"Restu Lestari, S.Pt",Customer Success,1,Staff,2021-11-23,3.1,9777606,L,46,S1,EMP00846,3.1,False,0.0092,Information Broker,0.008095727070722,0.0086,🟢 Stable
EMP00394,dr. Ratih Sihombing,Sales,2,Senior Staff,2022-04-21,2.7,16676992,P,45,S1,EMP00474,3.4,False,0.0092,Information Broker,0.0079170309484133,0.0086,🟢 Stable
EMP00371,"Vanya Laksita, M.Pd",Sales,1,Staff,2019-09-05,5.32,11806752,P,41,S1,EMP00474,3.0,False,0.0092,Information Broker,0.0079131156302925,0.0086,🟢 Stable
EMP00486,Zulfa Puspita,Sales,2,Senior Staff,2023-04-30,1.67,16263866,P,34,S2,EMP00474,2.9,False,0.0092,Information Broker,0.0077580393779185,0.0085,🟢 Stable
EMP00800,Natalia Yulianti,Customer Success,3,Specialist,2023-01-05,1.99,15933200,L,33,S1,EMP00846,3.5,False,0.0092,Information Broker,0.0077475576206681,0.0085,🟢 Stable
EMP00140,Karimah Gunarto,Engineering,1,Staff,2019-07-07,5.49,16051711,L,44,S1,EMP00155,3.6,False,0.0092,Information Broker,0.0077412591310412,0.0085,🟢 Stable
EMP00521,Anita Haryanti,Finance,1,Staff,2023-09-21,1.28,12903657,L,32,D3,EMP00523,4.4,False,0.0092,Information Broker,0.007857214855849,0.0085,🟢 Stable
EMP00402,"Bakti Utami, S.Gz",Sales,1,Staff,2022-08-07,2.4,9131263,L,28,S2,EMP00474,4.7,False,0.0092,Information Broker,0.00777637684207,0.0085,🟢 Stable
EMP00006,Daruna Mayasari,Engineering,2,Senior Staff,2019-08-18,5.37,16529890,L,27,S2,EMP00155,2.7,False,0.0092,Information Broker,0.0075838678228381,0.0084,🟢 Stable
EMP00593,"dr. Jefri Nuraini, S.Farm",Operations,2,Senior Staff,2022-12-06,2.07,9950547,P,43,S1,EMP00601,2.3,False,0.0092,Information Broker,0.0075833077990828,0.0084,🟢 Stable
EMP00987,"Putri Prasasta, M.Farm",Research,2,Senior Staff,2018-11-23,6.11,26678750,L,38,S1,EMP00942,2.9,False,0.0092,Central Connector,0.0076663094643852,0.0084,🟢 Stable
EMP00096,"KH. Jaeman Suwarno, S.Farm",Engineering,1,Staff,2022-11-30,2.09,11570392,L,51,S1,EMP00155,3.6,False,0.0092,Information Broker,0.00765106856391,0.0084,🟢 Stable
EMP00016,"Michelle Nasyiah, S.IP",Engineering,1,Staff,2022-07-06,2.49,14544814,L,43,S1,EMP00155,2.8,False,0.0092,Information Broker,0.0074442956251373,0.0083,🟢 Stable
EMP00066,Salsabila Yulianti,Engineering,2,Senior Staff,2020-12-28,4.01,19697526,L,45,S1,EMP00155,3.7,False,0.0092,Information Broker,0.0074839680784818,0.0083,🟢 Stable
EMP00121,Intan Manullang,Engineering,1,Staff,2021-05-23,3.61,13955365,P,26,S1,EMP00155,4.4,False,0.0092,Information Broker,0.007497544468539,0.0083,🟢 Stable
EMP00824,Ilsa Padmasari,Customer Success,2,Senior Staff,2019-07-10,5.48,11582675,P,37,S1,EMP00846,2.1,False,0.0092,Information Broker,0.007456764418437,0.0083,🟢 Stable
EMP00075,Kamidin Prakasa,Engineering,1,Staff,2022-08-18,2.37,9615447,P,40,S1,EMP00155,3.1,False,0.0092,Information Broker,0.0071286689928593,0.0082,🟢 Stable
EMP00044,Paris Ramadan,Engineering,4,Lead,2022-03-06,2.82,17861851,L,37,S1,,3.3,False,0.0092,Information Broker,0.0071649133035723,0.0082,🟢 Stable
EMP00550,Yance Suwarno,Finance,1,Staff,2023-02-23,1.85,16399620,L,22,S2,EMP00523,3.2,False,0.0092,Information Broker,0.0072060699920462,0.0082,🟢 Stable
EMP00485,"Jaya Prasetyo, S.IP",Sales,2,Senior Staff,2021-07-28,3.43,16821660,L,40,S1,EMP00474,4.6,False,0.0092,Information Broker,0.0070072395955151,0.0081,🟢 Stable
EMP00070,Lanjar Puspasari,Engineering,3,Specialist,2021-05-06,3.66,19476364,P,36,S1,EMP00155,3.7,False,0.0092,Information Broker,0.0068591479341985,0.008,🟢 Stable
EMP00122,Zahra Palastri,Engineering,1,Staff,2022-01-27,2.93,15065640,P,36,S1,EMP00155,3.5,False,0.0092,Information Broker,0.0068661301390857,0.008,🟢 Stable
EMP00118,Jono Saptono,Engineering,3,Specialist,2023-01-29,1.92,22631716,L,28,S1,EMP00155,2.9,False,0.0092,Information Broker,0.0067476070052605,0.008,🟢 Stable
EMP00697,"Puti Padma Mangunsong, S.Pd",Data & Analytics,3,Specialist,2021-11-27,3.09,23844626,L,44,S1,EMP00728,3.2,False,0.0092,Central Connector,0.0068243481853961,0.008,🟢 Stable
EMP00889,"Dr. Jasmani Permadi, S.H.",IT Infrastructure,1,Staff,2023-07-19,1.45,14617367,L,23,S2,EMP00925,3.8,False,0.0092,Information Broker,0.0065222931958775,0.0079,🟢 Stable
EMP00622,dr. Halima Pertiwi,Operations,1,Staff,2021-02-28,3.84,8462743,L,49,S2,EMP00601,4.6,False,0.0092,Information Broker,0.0066478366023962,0.0079,🟢 Stable
EMP00636,"Natalia Usamah, S.E.",Operations,2,Senior Staff,2021-10-08,3.23,12080475,L,47,S1,EMP00601,3.0,False,0.0092,Information Broker,0.0065201658558238,0.0079,🟢 Stable
EMP00003,"Ciaobella Wastuti, M.Pd",Engineering,1,Staff,2020-12-23,4.02,15853064,P,35,S2,EMP00155,2.7,False,0.0092,Information Broker,0.0066374300368934,0.0079,🟢 Stable
EMP00948,"Ella Hutasoit, M.Kom.",Research,3,Specialist,2022-11-18,2.12,27548986,L,48,S1,EMP00942,3.8,False,0.0092,Information Broker,0.0065093708403868,0.0079,🟢 Stable
EMP00796,Tina Halimah,Customer Success,1,Staff,2019-09-10,5.31,10024788,P,30,S1,EMP00846,4.3,False,0.0092,Information Broker,0.0066217739405549,0.0079,🟢 Stable
EMP00015,Tgk. Yani Gunawan,Engineering,1,Staff,2022-01-27,2.93,15927008,P,25,S2,EMP00155,2.9,False,0.0092,Information Broker,0.0063880756496549,0.0078,🟢 Stable
EMP00233,Salman Damanik,Product,2,Senior Staff,2023-01-12,1.97,23319861,P,34,D3,EMP00254,4.6,False,0.0092,Information Broker,0.0063125731875103,0.0078,🟢 Stable
EMP00157,Ana Latupono,Engineering,3,Specialist,2023-09-16,1.29,27946282,L,32,S1,EMP00155,3.4,False,0.0092,Information Broker,0.0064456964546996,0.0078,🟢 Stable
EMP00625,Xanana Novitasari,Operations,2,Senior Staff,2020-12-13,4.05,11250455,L,49,S1,EMP00601,3.6,False,0.0092,Information Broker,0.006389310359053,0.0078,🟢 Stable
EMP00012,Eva Pratama,Engineering,1,Staff,2021-07-30,3.42,15360989,P,41,S1,EMP00155,3.9,False,0.0092,Information Broker,0.0063071695885642,0.0078,🟢 Stable
EMP00412,Citra Megantara,Sales,2,Senior Staff,2020-11-19,4.11,16300563,L,34,S1,EMP00474,3.5,False,0.0092,Information Broker,0.0063205946150502,0.0078,🟢 Stable
EMP00163,Dodo Gunawan,Engineering,3,Specialist,2018-11-14,6.13,28124049,P,34,S1,EMP00155,3.0,False,0.0092,Information Broker,0.0063739366164187,0.0078,🟢 Stable
EMP00435,Sabar Tarihoran,Sales,1,Staff,2022-03-13,2.8,10696722,L,33,D3,EMP00474,2.7,False,0.0092,Information Broker,0.006412379668723,0.0078,🟢 Stable
EMP00382,"R.M. Cawisono Natsir, S.Pt",Sales,4,Lead,2019-09-11,5.31,18578471,P,44,S1,,3.2,False,0.0092,Information Broker,0.0062633349360609,0.0077,🟢 Stable
EMP00148,Endah Kurniawan,Engineering,2,Senior Staff,2021-06-01,3.58,19731675,P,35,D3,EMP00155,3.9,False,0.0092,Information Broker,0.0061225461132277,0.0077,🟢 Stable
EMP00518,H. Dartono Mardhiyah,Finance,3,Specialist,2019-01-03,5.99,21742538,L,31,S2,EMP00523,3.8,False,0.0092,Information Broker,0.0062163598586748,0.0077,🟢 Stable
EMP00630,Winda Hidayat,Operations,2,Senior Staff,2023-02-03,1.91,8286076,L,48,S1,EMP00601,4.3,False,0.0092,Information Broker,0.0062993813756525,0.0077,🟢 Stable
EMP00197,Drs. Maria Pudjiastuti,Engineering,1,Staff,2022-10-26,2.18,21211147,L,38,S2,EMP00155,3.7,False,0.0092,Information Broker,0.0061301089736146,0.0077,🟢 Stable
EMP00985,"drg. Amalia Siregar, S.Farm",Research,3,Specialist,2020-02-02,4.91,23886563,L,51,S1,EMP00942,2.5,False,0.0092,Information Broker,0.0059517796589699,0.0076,🟢 Stable
EMP00261,"Ika Puspita, S.Ked",Marketing,1,Staff,2021-08-15,3.38,10986965,P,28,D3,EMP00318,3.7,False,0.0092,Information Broker,0.0060764486757884,0.0076,🟢 Stable
EMP00165,"Dr. Mahfud Winarsih, S.Kom",Engineering,2,Senior Staff,2023-06-14,1.55,18239095,L,35,S1,EMP00155,3.3,False,0.0092,Information Broker,0.0059112972670798,0.0076,🟢 Stable
EMP00656,Melinda Gunarto,Operations,1,Staff,2021-03-10,3.81,9440212,L,25,S1,EMP00601,3.3,False,0.0092,Information Broker,0.0060618500483869,0.0076,🟢 Stable
EMP00072,Bagus Usamah,Engineering,2,Senior Staff,2019-07-24,5.44,20456697,P,44,S1,EMP00155,3.2,False,0.0092,Information Broker,0.0060081837404253,0.0076,🟢 Stable
EMP00783,Dewi Pertiwi,Customer Success,1,Staff,2022-05-18,2.62,8831297,L,29,S1,EMP00846,3.7,False,0.0092,Information Broker,0.00583863490105,0.0075,🟢 Stable
EMP00668,Vanesa Hutagalung,Operations,2,Senior Staff,2022-07-03,2.5,11821432,P,40,S1,EMP00601,4.3,False,0.0092,Information Broker,0.0057482399590095,0.0075,🟢 Stable
EMP00401,"Perkasa Wahyuni, S.E.I",Sales,3,Specialist,2019-11-10,5.14,20515241,P,30,S1,EMP00474,2.8,False,0.0092,Information Broker,0.0057433037699438,0.0075,🟢 Stable
EMP00343,dr. Bakiman Prasetyo,Sales,3,Specialist,2021-03-24,3.77,26315482,L,34,D3,EMP00474,4.5,False,0.0092,Information Broker,0.0057223056699658,0.0075,🟢 Stable
EMP00351,"Dr. Emas Adriansyah, S.Pd",Sales,1,Staff,2018-09-27,6.26,13162106,L,39,S1,EMP00474,1.5,False,0.0092,Information Broker,0.0057259661827054,0.0075,🟢 Stable
EMP00280,"Patricia Mahendra, S.T.",Marketing,3,Specialist,2022-12-06,2.07,16364184,P,47,S1,EMP00318,2.7,False,0.0092,Information Broker,0.0058650292908021,0.0075,🟢 Stable
EMP00050,KH. Cemani Mayasari,Engineering,2,Senior Staff,2018-11-24,6.1,15622461,L,50,S1,EMP00155,2.7,False,0.0092,Information Broker,0.0056783508672508,0.0074,🟢 Stable
EMP00377,"Ifa Dabukke, S.Gz",Sales,3,Specialist,2023-07-23,1.44,20031807,P,51,S1,EMP00474,2.4,False,0.0092,Information Broker,0.0056368876153668,0.0074,🟢 Stable
EMP00036,Panca Purwanti,Engineering,1,Staff,2019-11-09,5.14,13151306,L,40,S1,EMP00155,3.2,False,0.0092,Information Broker,0.0056800960388251,0.0074,🟢 Stable
EMP00198,Endah Kusmawati,Engineering,3,Specialist,2021-10-28,3.18,18536337,L,23,S1,EMP00155,3.7,False,0.0092,Information Broker,0.0055215571342112,0.0074,🟢 Stable
EMP00303,Shakila Riyanti,Marketing,2,Senior Staff,2022-09-13,2.3,16029005,L,28,S1,EMP00318,4.0,False,0.0092,Information Broker,0.0053905189231054,0.0073,🟢 Stable
EMP00535,Utama Tampubolon,Finance,2,Senior Staff,2021-12-03,3.08,13547270,P,50,D3,EMP00523,3.8,False,0.0092,Information Broker,0.0054435565968354,0.0073,🟢 Stable
EMP00879,"Ir. Reza Sinaga, S.H.",IT Infrastructure,3,Specialist,2023-08-23,1.36,17991224,L,37,D3,EMP00925,2.8,False,0.0092,Information Broker,0.0053295420840714,0.0073,🟢 Stable
EMP00904,"Rahmi Putra, S.Sos",IT Infrastructure,1,Staff,2019-06-29,5.51,16243986,L,35,S2,EMP00925,3.0,False,0.0092,Central Connector,0.0054110163985572,0.0073,🟢 Stable
EMP00134,"R.M. Makuta Saptono, S.E.",Engineering,2,Senior Staff,2020-01-01,5.0,15954756,L,25,S1,EMP00155,2.8,False,0.0092,Information Broker,0.0053636191049312,0.0073,🟢 Stable
EMP00047,"Ir. Ganep Kusumo, S.Pd",Engineering,3,Specialist,2018-09-27,6.26,25475406,L,47,S1,EMP00155,3.0,False,0.0092,Information Broker,0.0054115920952123,0.0073,🟢 Stable
EMP00548,Galak Hariyah,Finance,1,Staff,2022-09-24,2.27,13928462,L,50,S1,EMP00523,3.5,False,0.0092,Central Connector,0.0054392036345192,0.0073,🟢 Stable
EMP00135,"Maimunah Puspasari, S.Farm",Engineering,3,Specialist,2019-03-07,5.82,27909316,L,43,S1,EMP00155,3.6,False,0.0092,Information Broker,0.0052288428609867,0.0072,🟢 Stable
EMP00857,Kezia Hassanah,Customer Success,2,Senior Staff,2019-09-13,5.3,12756520,L,37,S1,EMP00846,4.5,False,0.0092,Information Broker,0.00517787597028,0.0072,🟢 Stable
EMP00284,"Cut Queen Suryono, M.Kom.",Marketing,2,Senior Staff,2019-11-07,5.15,10533694,P,44,S1,EMP00318,2.8,False,0.0092,Information Broker,0.0052710454716747,0.0072,🟢 Stable
EMP00471,Jessica Hasanah,Sales,2,Senior Staff,2023-05-26,1.6,15592454,P,24,S1,EMP00474,3.8,False,0.0092,Information Broker,0.0052892030837269,0.0072,🟢 Stable
EMP00195,"Karta Purwanti, M.Ak",Engineering,1,Staff,2020-10-27,4.18,12766637,P,27,S2,EMP00155,4.0,False,0.0092,Information Broker,0.005228611389567,0.0072,🟢 Stable
EMP00658,Suci Hakim,Operations,2,Senior Staff,2020-12-20,4.03,11885494,P,28,S2,EMP00601,2.8,False,0.0092,Information Broker,0.0052137556973994,0.0072,🟢 Stable
